"","institution_code","catalog_number","basis_of_record","cur_genus","cur_epithet","cur_scientific_name","recorded_by","record_number","year","month","day","decade","cur_host","host_family","cultivated","native_status","cultivated_native","continent","country","state_province","decimal_latitude","decimal_longitude","geodetic_datum","coordinate_uncertainty_in_meters","climatic_zone"
"5449","WSP","WSP36869","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Pammel",NA,1883,NA,NA,1880,"Solidago sp","Asteraceae",NA,NA,NA,"North America","United States of America","Wisconsin",43.8014,-91.2394,NA,NA,NA
"5450","BPI","BPI 188116","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Pammel",NA,1884,7,NA,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",43.801356,-91.239581,NA,9717,NA
"5451","BPI","BPI 187902","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Pammel",NA,1884,NA,NA,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",43.801356,-91.239581,NA,9717,NA
"5452","BPI","BPI 188128","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Pammel","s.n.",1884,NA,NA,1880,"Silphium terebinthinaceum","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",43.073068,-89.4011866666667,NA,16732,NA
"5453","NY","2759186","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Pammel","s.n.",1886,10,NA,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Missouri",38.626272,-90.241516,"WGS84",27362,NA
"5454","BPI","BPI 188076","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Pammel",NA,1887,7,5,1880,"Rudbeckia laciniata","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Wisconsin",43.801356,-91.239581,NA,9717,NA
"5455","ISC","ISC-F-0097288","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Pammel","s.n.",1887,7,5,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",43.801356,-91.239581,NA,9717,NA
"5456","BPI","BPI 188074","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Pammel",NA,1887,NA,NA,1880,"Rudbeckia hirta","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Wisconsin",43.801378,-91.2394905,NA,9717,NA
"5457","ISC","ISC-F-0097290","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Pammel","s.n.",1887,NA,NA,1880,"Rudbeckia laciniata","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Wisconsin",43.801356,-91.239581,NA,9717,NA
"5458","BPI","BPI 187904","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Pammel",NA,1888,5,NA,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Missouri",37.1522,-91.4433,NA,NA,NA
"5459","ISC","ISC-F-0082208","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Pammel","s.n.",1927,7,5,1920,"Rudbeckia laciniata","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Iowa",42.147778,-93.471191,NA,270734,NA
"5460","ISC","ISC-F-0082159","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Pammel","s.n.",1927,9,9,1920,"Rudbeckia laciniata","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Iowa",41.49175,-93.678143,"WGS84",3361,NA
"5461","NCU","NCU-F-0018665","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Pammel","50",NA,NA,NA,NA,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",43.801356,-91.239581,"WGS84",9717,NA
"5462","NY","2759175","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Pammel","s.n.",NA,NA,NA,NA,"Rudbeckia laciniata","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Wisconsin",43.821671,-91.212802,"WGS84",8624,NA
"5463","ISC","ISC-F-0097302","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Pammel","s.n.",NA,NA,NA,NA,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Minnesota",43.759412,-91.346526,NA,1622,NA
"5464","NY","2759176","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Pammel","s.n.",NA,NA,NA,NA,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",43.821671,-91.212802,"WGS84",8624,NA
"5465","ISC","ISC-F-0082229","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Tiffany","s.n.",1983,8,2,1980,"Silphium laciniatum","Asteraceae","wild","native","wild-native","North America","United States of America","Iowa",42.148596,-93.589105,NA,763,NA
"5466","ISC","ISC-F-0082200","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Tiffany","s.n.",1986,8,9,1980,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Iowa",43.344965,-95.225276,NA,2289,NA
"5467","ISC","ISC-F-0082224","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Tiffany","s.n.",1986,9,6,1980,"Silphium laciniatum","Asteraceae","wild","native","wild-native","North America","United States of America","Iowa",43.046875,-94.328425,NA,307,NA
"5468","ISC","ISC-F-0082149","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L H Tiffany","s.n.",1986,10,4,1980,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Iowa",41.690264,-94.587752,NA,313,NA
"5469","BPI","BPI 188088","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L O Overholts",NA,1927,5,22,1920,"Silphium sp","Asteraceae",NA,NA,NA,"North America","United States of America","Missouri",37.559775,-90.294007,NA,3461,NA
"5470","BPI","BPI 865280","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L O Overholts",NA,1932,5,14,1930,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Pennsylvania",40.703741,-78.003337,NA,90,NA
"5471","BPI","BPI 865275","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L O Overholts",NA,1933,6,12,1930,"Rudbeckia laciniata","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Pennsylvania",40.924231,-79.080869,NA,3036,NA
"5472","BPI","BPI 865274","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","L O Overholts",NA,1933,7,7,1930,"Rudbeckia laciniata","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Pennsylvania",40.986761,-75.194625,NA,1922,NA
"5473","ILL","ILL00095912","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","M A Carleton",NA,1886,6,19,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Kansas",39.480297,-97.649282,"WGS84",14542,NA
"5474","WSP","WSP35669","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","M A Carleton","C99",1888,5,11,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Kansas",37.692218,-97.3373725,NA,19066,NA
"5475","NY","321362","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","M A Carleton",NA,1888,6,1,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Kansas",39.480297,-97.649282,NA,14542,NA
"5476","BPI","BPI 188152","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","M B Waite","s.n.",1885,8,11,1880,"Erechtites hieracifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",42.0147144285714,-89.333358,"WGS84",2099,NA
"5477","BPI","BPI 188187","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","M B Waite","266",1888,5,19,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",40.110588,-88.20727,NA,5592,NA
"5478","BPI","BPI 187903","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","M B Waite",NA,1888,6,1,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",42.014751,-89.332328,"WGS84",2189,NA
"5479","ILL","ILL00095903","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","M B Waite","7837",1888,9,1,1880,"Rudbeckia laciniata","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",42.014751,-89.332328,"WGS84",2189,NA
"5480","ILL","ILL00095861","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","M B Waite","7818",1888,9,1,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",42.014751,-89.332328,"WGS84",2189,NA
"5481","BPI","BPI 188176","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","M B Waite","265",1888,9,8,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",42.014751,-89.332328,NA,2189,NA
"5482","ILLS",NA,"PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","P A Young",NA,1924,6,17,1920,"Silphium terebinthinaceum","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",39.796978,-88.59173,"WGS84",1218,NA
"5483","BPI","BPI 188140","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","P C Standley","5154",1908,8,21,1900,"Verbesina encelioides var. exauriculata","Asteraceae","wild","native","wild-native","North America","United States of America","New Mexico",35.574203,-105.675016,NA,2168,NA
"5484","BPI","BPI 188138","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","P C Standley","s.n.",1908,8,NA,1900,"Verbesina encelioides var. exauriculata","Asteraceae","wild","native","wild-native","North America","United States of America","New Mexico",35.575152,-105.6772272,"WGS84",1991.5,NA
"5485","BPI","BPI 188139","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","P C Standley","6309",1911,6,22,1910,"Verbesina encelioides var. exauriculata","Asteraceae","wild","native","wild-native","North America","United States of America","New Mexico",36.903358,-104.439153,NA,5304,NA
"5486","BPI","BPI 188158","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","P H Dorsett","1330",1891,5,16,1890,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Maryland",38.895967,-76.951945,"WGS84",2892,NA
"5487","BPI","BPI 187918","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","P H Dorsett",NA,1891,5,21,1890,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Washington District of Columbia",38.895112,-76.948863,"WGS84",1399,NA
"5488","WIS","WIS-F-0031992","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","P L Ricker","1031",1903,5,3,1900,"Rudbeckia laciniata","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Maryland",38.391791,-76.576346,NA,1687,NA
"5489","WIS","WIS-F-0031991","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","P L Ricker","s.n.",1922,6,23,1920,"Erechtites hieracifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Maryland",38.7074286666667,-76.534187,"WGS84",966,NA
"5490","BPI","BPI 187976","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","P L Ricker; W W Diehl",NA,1922,6,23,1920,"Erechtites hieracifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Maryland",38.7072705,-76.5312335,NA,1071,NA
"5491","NEB","NEB00062094","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","R Pound","4723",1897,5,30,1890,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Nebraska",40.800001,-96.66696,"WGS84",13764,NA
"5492","BPI","BPI 865282","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","R S Kirby",NA,1924,6,8,1920,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Pennsylvania",40.338416,-77.512488,NA,868,NA
"5493","ILL","ILL00095854","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","S M Tracy","21919",1888,1,9,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",43.7844,88.7879,"WGS84",500,NA
"5494","BPI","BPI 788914","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","S M Tracy","s.n.",1888,9,1,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",42.73416,-90.47610175,"WGS84",3187.875,NA
"5495","WIS","WIS-F-0032168","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","S M Tracy","s.n.",NA,NA,NA,NA,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",42.734412,-90.472282,NA,2926,NA
"5496","WSP","WSP31220","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","S Wilhelm",NA,1942,6,16,1940,"Dimorphotheca sp","Asteraceae",NA,NA,NA,"North America","United States of America","California",34.6333,-120.4569,NA,NA,NA
"5497","WSP","WSP31226","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","S Wilhelm; K F Baker",NA,1942,6,16,1940,"Arctotis fastuosa","Asteraceae","cultivated","non-native","cultivated-non-native","North America","United States of America","California",36.3425,-120.215,NA,NA,NA
"5498","MSC","MSC0214543","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","Summer Class In Cryptogamic Botany",NA,1890,7,19,1890,"Erechtites hieracifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Massachusetts",42.30982,-71.12033,"WGS84",3036,NA
"5499","MU","FLAS-F-01037","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","Summer Class in Cryptogamic Botany","308b",1890,7,19,1890,"Erechtites hieracifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Massachusetts",42.3088540833333,-71.1211116666667,"WGS84",3245.55555555556,NA
"5500","WSP","WSP5004","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","Summer class in Cryptogamic Botany",NA,1890,7,19,1890,"Erechtites hieracifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Massachusetts",42.3097,-71.1208,NA,NA,NA
"5501","BPI","BPI 187900","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","T A Williams",NA,1889,8,1,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Nebraska",40.886389,-96.254456,"WGS84",3036,NA
"5502","BPI","BPI 188113","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","T A Williams",NA,1892,9,9,1890,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","South Dakota",44.311357,-96.798388,NA,5005,NA
"5503","BPI","BPI 892958","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","T C Creswell","14-901",2014,7,25,2010,"Rudbeckia fulgida","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Indiana",40.227525,-85.396899,NA,27528,NA
"5504","BPI","BPI 865366","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","Thurston; Wahl; White",NA,1931,7,30,1930,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Pennsylvania",40.477861,-77.130537,NA,940,NA
"5505","WIS","WIS-F-0032021","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","V H Young","s.n.",1928,8,17,1920,"Rudbeckia laciniata","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Wisconsin",42.850385,-90.706734,NA,2302,NA
"5506","BPI","BPI 187921","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W A Archer","1244",1927,8,23,1920,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Iowa",42.061931,-95.199994,"WGS84",1034,NA
"5507","BPI","BPI 188193","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W A Kellerman",NA,1884,5,10,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Kansas",39.183608,-96.571669,NA,6104,NA
"5508","WSP","WSP35679","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W A Kellerman","543",1884,6,5,1880,"Vernonia baldwinii","Asteraceae","wild","native","wild-native","North America","United States of America","Kansas",39.2212236666667,-96.626084,"WGS84",10323,NA
"5509","NY","321407","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W A Kellerman",NA,1884,6,5,1880,"Vernonia sp","Asteraceae",NA,NA,NA,"North America","United States of America","Kansas",39.183608,-96.571669,NA,6104,NA
"5510","NEB","MSC0254677","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W A Kellerman","s.n.",1884,6,NA,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Kansas",39.1792842222222,-96.5805744444445,"WGS84",7855.25,NA
"5511","WSP","WSP35670","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W A Kellerman","1662",1884,7,5,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Kansas",39.183604,-96.5715345,NA,6104,NA
"5512","ILL","ILL00095886","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W A Kellerman",NA,1888,NA,NA,1880,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Kansas",39.296463,-96.735183,"WGS84",14542,NA
"5513","NY","321412","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W A Kellerman","750",NA,NA,NA,NA,"Ambrosia sp","Asteraceae",NA,NA,NA,"North America","United States of America","Kansas",39.183608,-96.571669,NA,6104,NA
"5514","BPI","BPI 865273a","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W A McCubbin; C R Orton; F D Kern",NA,1921,9,1,1920,"Rudbeckia laciniata","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Pennsylvania",40.346196,-77.191649,NA,3036,NA
"5515","CUP","CUP-062318","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W A Setchell",NA,1888,8,5,1880,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Connecticut",41.524265,-72.07591,"WGS84",9810,NA
"5516","NEB","NEB00062098","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W G Farlow",NA,1878,8,NA,1870,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Massachusetts",42.375097,-71.105608,"WGS84",4918,NA
"5517","ILL","ILL00097334","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W G Farlow","s.n.",1879,NA,NA,1870,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Massachusetts",42.375097,-71.105608,"WGS84",4918,NA
"5518","NY","PH00300627","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W G Farlow","s.n.",NA,NA,NA,NA,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Massachusetts",42.3783455,-71.1089115,"WGS84",4485,NA
"5519","NY","336569","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W G Solheim","69",1930,8,27,1930,"Ambrosia tomentosa","Asteraceae","wild","native","wild-native","North America","United States of America","Wyoming",41.308306,-105.620961666667,NA,2025,NA
"5520","NY","2759171","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W L Doran","3118",1927,8,23,1920,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Massachusetts",42.36707,-72.506521,"WGS84",7482,NA
"5521","BPI","BPI 188067a","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W R Dudley",NA,1906,6,15,1900,"Madia gracilis","Asteraceae","wild","native","wild-native","North America","United States of America","California",39.6644,-121.805,NA,NA,NA
"5522","BPI","BPI 188175","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W T Swingle","4019",1891,9,20,1890,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Maryland",39.038165,-77.093034,NA,1046,NA
"5523","BPI","BPI 796424","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W T Swingle; M B Waite",NA,1895,6,16,1890,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Washington District of Columbia",38.945134,-77.049672,"WGS84",719,NA
"5524","BPI","BPI 187880","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W Trelease",NA,1881,9,0,1880,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Massachusetts",41.526449,-70.673343,NA,2564,NA
"5525","PH","MSC0254675","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W Trelease","s.n.",1882,10,NA,1880,"Silphium terebinthinaceum","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",43.33943012,-89.44892184,"WGS84",70137.8,NA
"5526","ISC","ISC-F-0097191","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W Trelease","s.n.",1883,8,NA,1880,"Silphium terebinthinaceum","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",43.073052,-89.40123,NA,16732,NA
"5527","BPI","BPI 187876","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W Trelease",NA,1884,8,10,1880,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Massachusetts",42.375097,-71.105608,NA,4918,NA
"5528","NEB","NEB00091008","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","W W Ray",NA,1951,6,12,1950,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Nebraska",40.806682,-96.68804,"WGS84",30572,NA
"5529","BPI","BPI 909982","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","Y Rivera","RDM24",2013,8,9,2010,"Rudbeckia fulgida","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Maryland",38.829515,-76.847292,NA,41401,NA
"5530","BPI","BPI 892792","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","Y Rivera","RDM-FR-1",2013,9,18,2010,"Rudbeckia fulgida","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Maryland",39.250717,-76.931194,NA,26833,NA
"5531","BPI","BPI 909980","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii","Y Rivera","RDM21",2014,7,30,2010,"Rudbeckia fulgida","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Maryland",38.829515,-76.847292,NA,41401,NA
"5532","BPI","BPI 187879","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii",NA,NA,1881,10,0,1880,"Ambrosia artemisiifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Massachusetts",41.526498,-70.673086,NA,2564,NA
"5533","NY","2758967","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii",NA,"s.n.",1883,9,NA,1880,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",43.073052,-89.398483,"WGS84",14497,NA
"5534","ISC","ISC-F-0097193","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii",NA,"s.n.",1883,9,NA,1880,"Silphium terebinthinaceum","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",43.073052,-89.40123,NA,16732,NA
"5535","BPI","BPI 188192","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii",NA,NA,1884,7,20,1880,"Erigeron sp","Asteraceae",NA,NA,NA,"North America","United States of America","Iowa",43.303306,-91.785709,NA,4439,NA
"5536","ISC","ISC-F-0097282","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii",NA,"s.n.",1884,9,NA,1880,"Silphium terebinthinaceum","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",43.073052,-89.40123,NA,16732,NA
"5537","ISC","ISC-F-0097289","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii",NA,"s.n.",1887,9,NA,1880,"Silphium terebinthinaceum","Asteraceae","wild","native","wild-native","North America","United States of America","Illinois",41.850033,-87.650052,NA,31817,NA
"5538","NY","2759249","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii",NA,"s.n.",1890,7,19,1890,"Erechtites hieracifolia","Asteraceae","wild","native","wild-native","North America","United States of America","Massachusetts",42.312894,-71.114275,"WGS84",2142,NA
"5539","NY","2758950","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii",NA,"s.n.",1892,8,19,1890,"Erechtites hieracifolia","Asteraceae","wild","native","wild-native","North America","United States of America","New Jersey",40.222095,-74.010537,"WGS84",1557,NA
"5540","BPI","BPI 188115","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii",NA,NA,1892,9,9,1890,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","South Dakota",44.311357,-96.798388,NA,5005,NA
"5541","WIS","WIS-F-0032012","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii",NA,"s.n.",1893,9,9,1890,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","South Dakota",44.301038,-96.782938,NA,4222,NA
"5542","BPI","BPI 796458","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii",NA,NA,1899,9,15,1890,"Rudbeckia laciniata","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","Nebraska",40.474169,-95.733605,NA,1365,NA
"5543","BPI","BPI 796461","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii",NA,NA,1902,8,19,1900,"Silphium perfoliatum","Asteraceae","wild","native","wild-native","North America","United States of America","Nebraska",40.779168,-96.708628,NA,3036,NA
"5544","BPI","BPI 796427","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii",NA,NA,1907,6,14,1900,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","West Virginia",39.629526,-79.955897,NA,5335,NA
"5545","BPI","BPI 188075","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii",NA,"s.n.",1913,7,16,1910,"Rudbeckia hirta","Asteraceae","cultivated","native","cultivated-native","North America","United States of America","North Dakota",46.3019103333333,-98.9485113333333,"WGS84",3472.83333333333,NA
"5546","NY","321409","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii",NA,NA,NA,NA,NA,NA,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Iowa",42.034708,-93.61994,NA,6857,NA
"5547","ISC","ISC-F-0097309","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii",NA,"s.n.",NA,NA,NA,NA,"Ambrosia trifida","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",43.801356,-91.239581,NA,9717,NA
"5548","CUP","CUP-A-030006","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii",NA,NA,NA,NA,NA,NA,"Heliopsis helianthoides subsp scabra","Asteraceae",NA,NA,NA,"North America","United States of America","New York",42.439828,-76.495255,NA,24903,NA
"5549","BPI","BPI 188188","PreservedSpecimen","Plasmopara","halstedii","Plasmopara halstedii",NA,"s.n.",NA,NA,NA,NA,"Silphium terebinthinaceum","Asteraceae","wild","native","wild-native","North America","United States of America","Wisconsin",43.073052,-89.40123,NA,16732,NA
