"","institution_code","catalog_number","basis_of_record","cur_genus","cur_epithet","cur_scientific_name","recorded_by","record_number","year","month","day","decade","cur_host","host_family","cultivated","native_status","cultivated_native","continent","country","state_province","decimal_latitude","decimal_longitude","geodetic_datum","coordinate_uncertainty_in_meters","climatic_zone"
"6104","BPI","BPI 785591","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Langlois",NA,NA,NA,NA,NA,"Vitis vinifera","Vitaceae","cultivated","non-native","cultivated-non-native","North America","United States of America","Louisiana",30.714273,-91.933105,"WGS84",332459,NA
"6105","ILLS","NCU-F-0018891","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","3354",1880,8,9,1880,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Illinois",40.1164133333333,-88.2433553333333,"WGS84",7338,NA
"6106","ILL","ILL00095988","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","4945",1882,6,10,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.189199,-88.20977,"WGS84",3036,NA
"6107","ILL","ILL00095995","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5281",1882,6,24,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.484203,-88.993687,"WGS84",8720,NA
"6108","NCU","NCU-F-0018880","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5345",1882,6,26,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",39.935602,-91.409873,"WGS84",5801,NA
"6109","ILL","NCU-F-0018879","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5301",1882,6,27,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.0516046666667,-91.1133013333333,"WGS84",1320,NA
"6110","ILL","NCU-F-0018881","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5330",1882,6,28,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",39.996701,-91.2725865,"WGS84",3400.5,NA
"6111","BPI","BPI 785435","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5376",1882,6,30,1880,"Vitis aestivalis","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",39.996701,-91.2725865,"WGS84",3400.5,NA
"6112","ILL","BPI 785471","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5377",1882,6,30,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.1692016666667,-90.5119346666667,"WGS84",4453.33333333333,NA
"6113","ILL","ILL00096001","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5376",1882,7,1,1880,"Vitis aestivalis","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.0578,-91.1353,"WGS84",1000,NA
"6114","NCU","NCU-F-0018882","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5377",1882,7,1,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",39.9183675,-91.218834,"WGS84",2018,NA
"6115","ILL","NCU-F-0018884","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5393",1882,7,3,1880,"Vitis aestivalis","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.048507,-91.102302,"WGS84",1480,NA
"6116","BPI","BPI 785470","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5460",1882,7,7,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.102812,-91.0691065,"WGS84",1264,NA
"6117","ILL","ILL00095983","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5458",1882,7,10,1880,"Vitis aestivalis","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.0578,-91.1353,"WGS84",1000,NA
"6118","NCU","NCU-F-0018883","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5460",1882,7,10,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.048507,-91.102302,"WGS84",1480,NA
"6119","ILL","ILL00096004","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5469",1882,7,10,1880,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Illinois",40.0578,-91.1353,"WGS84",1000,NA
"6120","ILL","NCU-F-0018885","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5505",1882,7,11,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.048507,-91.102302,"WGS84",1480,NA
"6121","BPI","BPI 785474","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5540",1882,7,12,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.048507,-91.102302,"WGS84",1480,NA
"6122","ILL","ILL00095986","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5540",1882,7,14,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.514203,-88.990631,NA,6559,NA
"6123","NCU","NCU-F-0018886","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5540",1882,7,17,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.514203,-88.990631,"WGS84",6559,NA
"6124","ILL","ILL00096029","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5584",1882,7,17,1880,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Illinois",40.514203,-88.990631,NA,6559,NA
"6125","NCU","NCU-F-0018887","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5596",1882,7,20,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",41.037241,-88.897125,"WGS84",1768,NA
"6126","BPI","BPI 785472","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5643",1882,8,9,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.514203,-88.990631,NA,6559,NA
"6127","ILL","NCU-F-0018888","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5658",1882,9,6,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.484203,-88.993687,"WGS84",8720,NA
"6128","ILL","BPI 785482","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","5839",1882,9,13,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",42.31504,-89.634934,"WGS84",3931.33333333333,NA
"6129","ILL","ILL00096005","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","6033",1882,9,20,1880,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Illinois",42.4121423333333,-90.174522,"WGS84",10108.3333333333,NA
"6130","ILL","BPI 785434","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","6140",1882,9,23,1880,"Vitis aestivalis","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",42.014751,-89.332328,"WGS84",2189,NA
"6131","NCU","NCU-F-0018889","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","s. n.",1883,8,20,1880,"Vitis labrusca","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Massachusetts",42.286202,-72.616201,"WGS84",3036,NA
"6132","BPI","ILL00095978","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","s.n.",1883,8,20,1880,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Massachusetts",42.26799375,-72.485934625,"WGS84",2143.5,NA
"6133","NY","2759672","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","71",1885,7,18,1880,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Delaware",39.746688,-75.633596,"WGS84",1497,NA
"6134","MSC","MSC0218404","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour",NA,1885,9,28,1880,"Ampelopsis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Wisconsin",43.073052,-89.40123,"WGS84",16732,NA
"6135","ILL","ILL00095982","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","6857",1886,8,7,1880,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Illinois",40.110588,-88.20727,"WGS84",5592,NA
"6136","NY","2759670","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","s.n.",1888,8,9,1880,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Illinois",40.116683,-88.258489,"WGS84",6188,NA
"6137","NEB","FLAS-F-60711","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","s.n.",1888,9,1,1880,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Massachusetts",42.0689283333333,-72.8658202,"WGS84",4858,NA
"6138","ARIZ","ARIZ-M-AN00357","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","s.n.",1890,8,1,1890,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Massachusetts",42.291762,-71.425894,"WGS84",7426,NA
"6139","BPI","BPI 785528","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","s.n.",1892,7,9,1890,"Vitis labrusca","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Massachusetts",42.4466646,-71.1078232,"WGS84",2572.75,NA
"6140","BPI","336506","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","s.n.",1892,7,30,1890,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Massachusetts",42.4603588571429,-71.3490182857143,"WGS84",4269.66666666667,NA
"6141","FLAS","FLAS-F-00919","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour",NA,1892,8,16,1890,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Massachusetts",42.291762,-71.425894,"WGS84",7426,NA
"6142","BPI","BPI 785504","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour",NA,1900,9,10,1900,"Vitis labrusca","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Massachusetts",42.362595,-71.361448,NA,3036,NA
"6143","FLAS","FLAS-F-23366","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour","s.n.",1903,9,8,1900,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","New Hampshire",43.1219264285714,-72.2766328571429,"WGS84",3542,NA
"6144","BPI","BPI 785380","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A B Seymour; Harper",NA,1892,7,30,1890,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Massachusetts",42.460372,-71.348948,NA,3036,NA
"6145","WIS","WIS-F-0032540","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A C Burrill","s.n.",1913,7,26,1910,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Wisconsin",44.294683,-90.851531,NA,2533,NA
"6146","PH","PH00300617","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A Commons","s.n.",1884,10,3,1880,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Delaware",39.4146945,-75.5929815,"WGS84",43468,NA
"6147","PH","PH00300618","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A Commons","s.n.",1885,6,10,1880,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Delaware",39.705893,-75.6056295,"WGS84",1327,NA
"6148","BPI","BPI 842016","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A Commons","71",1885,6,14,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Delaware",39.7475903333333,-75.6354753333333,"WGS84",3036,NA
"6149","NCU","NCU-F-0018900","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A Commons","s.n.",1885,7,18,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Delaware",39.747612,-75.635484,"WGS84",3036,NA
"6150","BPI","BPI 842017","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A Commons","71",1885,8,15,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Delaware",39.7475903333333,-75.6354753333333,"WGS84",3036,NA
"6151","BPI","BPI 841997","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A Commons","71",1885,9,19,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Delaware",39.7471503333333,-75.638794,"WGS84",2655,NA
"6152","BPI","BPI 785181","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A D McDonnell",NA,1926,9,NA,1920,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Connecticut",41.288987,-72.681762,NA,3036,NA
"6153","BPI","BPI 785378","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A E  Jenkins",NA,1922,6,NA,1920,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Washington District of Columbia",38.957472,-77.034306,"WGS84",32,NA
"6154","BPI","BPI 785425","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A J Grout",NA,1892,7,9,1890,"Vitis aestivalis","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Massachusetts",42.41843,-71.106164,NA,4431,NA
"6155","BPI","BPI 785565a","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A J Watson",NA,1957,10,3,1950,"Vitis vinifera","Vitaceae","cultivated","non-native","cultivated-non-native","North America","United States of America","Puerto Rico",18.465539,-66.105735,NA,4016,NA
"6156","ISC","ISC-F-0082130","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A L Bakke","s.n.",1887,9,21,1880,"Vitis vulpina","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Iowa",42.147778,-93.471191,NA,270734,NA
"6157","BPI","BPI 785412","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A L Post","1742",1905,7,21,1900,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","West Virginia",39.49952,-81.084555,NA,301,NA
"6158","BPI","BPI 785507","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A P D Piquet",NA,1916,10,2,1910,"Vitis labrusca","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Massachusetts",42.12371,-71.178663,NA,3316,NA
"6159","NY","321393","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A S Hitchcock",NA,1876,8,12,1870,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Iowa",41.661128,-91.530168,NA,7663,NA
"6160","WSP","WSP35690","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A S Hitchcock",NA,1886,6,10,1880,"Vitis riparia","Vitaceae","wild","native","wild-native","North America","United States of America","Iowa",42.03472,-93.61972,NA,NA,NA
"6161","ISC","ISC-F-0082129","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A S Hitchcock","s.n.",1886,6,NA,1880,"Vitis riparia","Vitaceae","wild","native","wild-native","North America","United States of America","Iowa",41.667425,-91.551331,NA,24083,NA
"6162","BPI","BPI 785318","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A S Hitchcock",NA,1889,NA,NA,1880,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Kansas",39.183608,-96.571669,NA,6104,NA
"6163","NY","321388","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A S Hitchcock",NA,1892,6,20,1890,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Kansas",39.679449,-100.293472,NA,845,NA
"6164","WIS","WIS-F-0032475","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A S Hitchcock","s.n.",1903,6,6,1900,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Michigan",42.094301,-86.489552,NA,3736,NA
"6165","NY","2759576","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A S Hitchcock","s.n.",NA,NA,NA,NA,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Iowa",42.030811,-93.628093,"WGS84",5062,NA
"6166","FLAS","FLAS-F-00792","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A S Rhoads",NA,1923,10,24,1920,"Vitis simpsonii","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Florida",28.386116,-80.741998,"WGS84",4988,NA
"6167","NY","2759664","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A S Rhoads","s.n.",1924,10,24,1920,"Vitis cinerea var. floridana","Vitaceae","wild","native","wild-native","North America","United States of America","Florida",28.320007,-80.607551,"WGS84",3036,NA
"6168","FLAS","FLAS-F-32617","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A S Rhoads",NA,1943,9,26,1940,"Vitis rufotomentosa","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Florida",29.711936,-82.094635,"WGS84",3982,NA
"6169","BPI","BPI 785550","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A S Rhoads",NA,1943,10,25,1940,"Vitis rufotomentosa","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Florida",29.683903,-82.170853,"WGS84",4999,NA
"6170","BPI","BPI 785560","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A S Rhoads",NA,1944,5,31,1940,"Vitis vinifera","Vitaceae","cultivated","non-native","cultivated-non-native","North America","United States of America","Florida",28.965819,-81.648686,NA,1152,NA
"6171","BPI","BPI 785258","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A Sampsi",NA,1935,8,16,1930,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Maryland",39.623709,-77.41082,NA,2467,NA
"6172","BPI","BPI 785322","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A V Collins",NA,1914,7,14,1910,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Iowa",42.09185,-91.38728,NA,3036,NA
"6173","ISC","ISC-F-0082236","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A V Collins","s.n.",1914,7,16,1910,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Iowa",42.147778,-93.471191,NA,270734,NA
"6174","NY","2759626","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A V Osmun","2047",1916,8,22,1910,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Massachusetts",42.466755,-72.5787,"WGS84",3814,NA
"6175","NY","2759625","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A V Osmun","3111",1927,7,9,1920,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Massachusetts",42.121555,-72.645431,"WGS84",5683,NA
"6176","WSP","WSP37736","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A W Edson",NA,1902,7,10,1900,"Vitis aestivalis","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","North Carolina",35.3397,-81.3222,NA,NA,NA
"6177","CUP","CUP-013602","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A W Edson",NA,1902,7,10,1900,"Vitis aestivalis var. bourquiniana","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","North Carolina",35.2074335,-82.2376755,NA,1588.5,NA
"6178","BPI","BPI 785112","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A W Edson",NA,1902,7,10,1900,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","North Carolina",35.20817,-82.238448,NA,1727,NA
"6179","BPI","BPI 785190","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A W Northrop",NA,1922,8,6,1920,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Connecticut",41.281484,-73.498179,NA,3830,NA
"6180","CUP","CUP-S-1764","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","A W Pearson","1702",1887,6,15,1880,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","New Jersey",39.486227,-75.025731,"WGS84",13849,NA
"6181","NY","2759630","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","B B Higgins","s.n.",1909,8,31,1900,"Vitis californica","Vitaceae","wild","native","wild-native","North America","United States of America","North Carolina",35.655177,-82.696244,"WGS84",2769,NA
"6182","BPI","BPI 785492","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","B B Higgins","s.n.",1909,8,31,1900,"Vitis labrusca","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","North Carolina",35.655153,-82.69634225,"WGS84",2969.25,NA
"6183","NY","BPI 785612","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","B B Higgins","s.n.",1912,9,25,1910,"Vitis vulpina","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","New York",42.4418528333333,-76.5023003333333,"WGS84",3256.66666666667,NA
"6184","BPI","BPI 785517","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","B B Higgins",NA,1913,10,11,1910,"Vitis labrusca","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Georgia",33.265392,-84.28159,NA,2702,NA
"6185","NY","2759617","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","B D Halsted","15",1886,6,NA,1880,"Vitis riparia","Vitaceae","wild","native","wild-native","North America","United States of America","Iowa",42.030811,-93.628093,"WGS84",5062,NA
"6186","PUL","PUL00026776","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","B D Halsted","s.n.",1889,6,NA,1880,"Vitis californica","Vitaceae","wild","native","wild-native","North America","United States of America","California",38.401268,-122.2997915,"WGS84",24166,NA
"6187","ILL","ILL00099666","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","B D Halsted",NA,1889,6,NA,1880,"Vitis californica","Vitaceae","wild","native","wild-native","North America","United States of America","New Jersey",40.486216,-74.451819,"WGS84",4983,NA
"6188","BPI","BPI 785544","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","B D Halsted",NA,1896,6,NA,1890,"Vitis riparia","Vitaceae","wild","native","wild-native","North America","United States of America","Iowa",42.034708,-93.61994,NA,6857,NA
"6189","CUP","CUP-A-018355","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","B Duggar",NA,1904,7,NA,1900,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","New York",42.439828,-76.495255,NA,24903,NA
"6190","BPI","BPI 785103","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","B T Galloway","1708",1887,6,25,1880,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Missouri",38.951705,-92.334072,"WGS84",12326,NA
"6191","BPI","CUP-S-1540","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","B T Galloway","1258",1888,9,NA,1880,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Washington District of Columbia",38.89477,-77.0254256666667,"WGS84",4767.33333333333,NA
"6192","BPI","BPI 785211","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","Barton",NA,1922,10,13,1920,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Maryland",38.980666,-76.936919,NA,3600,NA
"6193","BPI","BPI 785477","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","C A Hart","5643",1882,8,9,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.514203,-88.990631,NA,6559,NA
"6194","ILL","ILL00096002","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","C A Hart","5643",1882,8,9,1880,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Illinois",40.514203,-88.990631,NA,6559,NA
"6195","ILL","ILL00095097","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","C A Hart","s.n.",1883,7,14,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",39.99703,-91.264776,"WGS84",3183,NA
"6196","NCU","NCU-F-0018906","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","C A Hart","s.n.",1883,7,18,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Missouri",40.051296,-91.496682,"WGS84",1155,NA
"6197","NCU","NCU-F-0018908","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","C A Hart","s.n.",1883,7,27,1880,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Illinois",39.935602,-91.409873,"WGS84",5801,NA
"6198","ILL","ILL00096008","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","C A Hart",NA,1883,7,NA,1880,"Vitis cordifolia","Vitaceae","cultivated","native","cultivated-native","North America","United States of America","Illinois",40.0578,-91.1353,"WGS84",1000,NA
"6199","WIS","WIS-F-0032481","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","C A Schwarze","s.n.",1915,7,16,1910,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","New Jersey",39.289052,-74.7536035,NA,3408.5,NA
"6200","BPI","BPI 785197","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","C B Scofield",NA,1914,9,9,1910,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Connecticut",41.222319,-73.056495,NA,3036,NA
"6201","BPI","BPI 785238","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","C E Chardon",NA,1921,11,12,1920,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","Puerto Rico",18.067226,-66.616809,NA,14368,NA
"6202","CUP","CUP-F-0025","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","C E Fairman","1518",1886,7,18,1880,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","New York",43.326724,-78.388914,"WGS84",1372,NA
"6203","CUP","CUP-F-0022","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","C E Fairman","s.n.",1910,NA,NA,1910,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","New York",43.326724,-78.388914,"WGS84",1372,NA
"6204","WSP","WSP31233","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","C E Scott",NA,1935,8,NA,1930,"Vitis californica","Vitaceae","wild","native","wild-native","North America","United States of America","California",41.3275,-123.0622,NA,NA,NA
"6205","BPI","BPI 785444","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","C E Scott; H E Thomas",NA,1934,6,5,1930,"Vitis californica","Vitaceae","wild","native","wild-native","North America","United States of America","California",38.584142,-122.857872,NA,210,NA
"6206","CUP","CUP-018276","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","C F Taylor",NA,1930,9,21,1930,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","New York",43.084231,-76.869405,"WGS84",2065,NA
"6207","BPI","BPI 785274","PreservedSpecimen","Plasmopara","viticola","Plasmopara viticola","C F Taylor",NA,1943,9,10,1940,"Vitis sp","Vitaceae",NA,NA,NA,"North America","United States of America","West Virginia",39.68008,-80.107291,NA,3036,NA
